n_eval,value,pretrain.data,pscale,ptask,fdata,fratio,ftask,model,nparam,pdata
220020,0.128720000386238,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
220020,0.118100002408028,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
220020,0.123819999396801,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
220020,0.129060000181198,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
225020,0.119499996304512,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
225020,0.120939999818802,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
225020,0.125159993767738,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
225020,0.126080006361008,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
225020,0.124700002372265,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
225020,0.132359996438026,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
225020,0.120140001177788,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
230020,0.122079998254776,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
230020,0.122380003333092,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
230020,0.12907999753952,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
230020,0.124679997563362,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
230020,0.117119997739792,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
230020,0.126120001077652,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
230020,0.126000002026558,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
235020,0.121820002794266,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
235020,0.121540002524853,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
235020,0.123280003666878,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
235020,0.128460004925728,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
235020,0.124379999935627,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
235020,0.129099994897842,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
235020,0.12355999648571,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
240020,0.11676000058651,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
240020,0.123659998178482,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
240020,0.133780002593994,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
240020,0.124200001358986,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
240020,0.124140001833439,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
240020,0.125520005822182,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
240020,0.123420000076294,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
245020,0.11981999874115,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
245020,0.117239996790886,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
245020,0.118100002408028,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
245020,0.12296000123024,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
245020,0.123719997704029,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
245020,0.12924000620842,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
245020,0.124020002782345,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
250020,0.122560001909733,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
250020,0.124179996550083,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
250020,0.12389999628067,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
250020,0.126719996333122,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
250020,0.123599998652935,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
250020,0.131060004234314,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
250020,0.124679997563362,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
255020,0.114759996533394,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
255020,0.126179993152618,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
255020,0.124940000474453,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
255020,0.132939994335175,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
255020,0.125479996204376,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
255020,0.130339995026588,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
255020,0.127959996461868,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
260020,0.123860001564026,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
260020,0.1266999989748,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
260020,0.133540004491806,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
260020,0.124260000884533,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
260020,0.130539998412132,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
260020,0.127240002155304,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
260020,0.130199998617172,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
265020,0.119319997727871,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
265020,0.128380000591278,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
265020,0.1285600066185,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
265020,0.13018000125885,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
265020,0.12712000310421,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
265020,0.133200004696846,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
265020,0.129319995641708,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
270020,0.119280003011227,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
270020,0.125540003180504,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
270020,0.134880006313324,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
270020,0.128600001335144,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
270020,0.12805999815464,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
270020,0.133180007338524,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
270020,0.135319992899895,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
275020,0.124279998242855,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
275020,0.131400004029274,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
275020,0.135659992694855,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
275020,0.127140000462532,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
275020,0.124360002577305,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
275020,0.132960006594658,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
275020,0.134279996156693,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
280020,0.120260000228882,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
280020,0.129339993000031,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
280020,0.128000006079674,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
280020,0.140180006623268,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
280020,0.131439998745918,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
280020,0.131400004029274,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
280020,0.136940002441406,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
285020,0.126560002565384,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
285020,0.127100005745888,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
285020,0.130459994077682,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
285020,0.137119993567467,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
285020,0.129700005054474,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
285020,0.135900005698204,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
285020,0.139420002698898,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
290020,0.129659995436668,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
290020,0.13476000726223,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
290020,0.132699996232986,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
290020,0.136600002646446,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
290020,0.143659994006157,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
290020,0.135659992694855,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
290020,0.138219997286797,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
295020,0.124779999256134,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
295020,0.127240002155304,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
295020,0.136779993772507,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
295020,0.138359993696213,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
295020,0.137419998645782,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
295020,0.144879996776581,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
295020,0.13459999859333,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
300020,0.12737999856472,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
300020,0.137759998440742,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
300020,0.143059998750687,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
300020,0.140119999647141,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
300020,0.135079994797707,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
300020,0.136419996619225,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
300020,0.1423200070858,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
305020,0.136260002851486,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
305020,0.134719997644424,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
305020,0.143779993057251,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
305020,0.14300000667572,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
305020,0.142739996314049,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
305020,0.1457200050354,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
305020,0.141379997134209,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
310020,0.130799993872643,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
310020,0.135539993643761,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
310020,0.138779997825623,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
310020,0.140699997544289,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
310020,0.142700001597404,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
310020,0.143859997391701,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
310020,0.140640005469322,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
315020,0.134419992566109,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
315020,0.140359997749329,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
315020,0.143439993262291,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
315020,0.140220001339912,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
315020,0.150519996881485,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
315020,0.136639997363091,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
315020,0.143820002675056,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
320020,0.136859998106956,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
320020,0.144060000777245,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
320020,0.1440200060606,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
320020,0.141939997673035,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
320020,0.145500004291534,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
320020,0.149279996752739,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
320020,0.140340000391006,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
325020,0.138799995183945,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
325020,0.145579993724823,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
325020,0.14640000462532,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
325020,0.151240006089211,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
325020,0.147900000214577,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
325020,0.152639999985695,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
325020,0.145500004291534,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
330020,0.140440002083778,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
330020,0.145879998803139,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
330020,0.150159999728203,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
330020,0.147620007395744,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
330020,0.143959999084473,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
330020,0.153280004858971,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
330020,0.150720000267029,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
335020,0.143079996109009,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
335020,0.147259995341301,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
335020,0.148120000958443,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
335020,0.151899993419647,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
335020,0.149619996547699,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
335020,0.153439998626709,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
335020,0.151099994778633,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
340020,0.141440004110336,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
340020,0.148259997367859,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
340020,0.151999995112419,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
340020,0.149440005421638,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
340020,0.153559997677803,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
340020,0.156020000576973,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
340020,0.156499996781349,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
345020,0.141499996185303,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
345020,0.150399997830391,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
345020,0.154100000858307,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
345020,0.151820003986359,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
345020,0.161960005760193,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
345020,0.158280000090599,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
345020,0.157299995422363,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
350020,0.148560002446175,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
350020,0.153860002756119,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
350020,0.158899992704391,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
350020,0.157179996371269,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
350020,0.159419998526573,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
350020,0.161300003528595,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
350020,0.159960001707077,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
355020,0.150120005011559,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
355020,0.155959993600845,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
355020,0.160980001091957,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
355020,0.159779995679855,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
355020,0.161899998784065,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
355020,0.161200001835823,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
355020,0.162939995527267,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
360020,0.154520004987717,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
360020,0.157220005989075,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
360020,0.164059996604919,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
360020,0.160319998860359,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
360020,0.163379997014999,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
360020,0.161400005221367,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
360020,0.165059998631477,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
365020,0.155420005321503,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
365020,0.161420002579689,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
365020,0.165380001068115,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
365020,0.164859995245934,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
365020,0.165999993681908,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
365020,0.166400000452995,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
365020,0.162680000066757,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
370020,0.161579996347427,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
370020,0.163100004196167,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
370020,0.166800007224083,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
370020,0.167060002684593,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
370020,0.166960000991821,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
370020,0.169039994478226,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
370020,0.166979998350143,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
375020,0.159500002861023,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
375020,0.163760006427765,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
375020,0.169520005583763,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
375020,0.16923999786377,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
375020,0.169479995965958,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
375020,0.167679995298386,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
375020,0.171440005302429,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
380020,0.159360006451607,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
380020,0.166119992733002,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
380020,0.172659993171692,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
380020,0.172199994325638,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
380020,0.172099992632866,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
380020,0.172220006585121,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
380020,0.169860005378723,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
385040,0.164839997887611,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
385040,0.1667799949646,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
385040,0.175799995660782,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
385040,0.170959994196892,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
385040,0.174040004611015,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
385040,0.176980003714561,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
385040,0.174260005354881,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
390040,0.167300000786781,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
390040,0.171100005507469,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
390040,0.176239997148514,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
390040,0.175040006637573,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
390040,0.174520000815392,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
390040,0.179360002279282,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
390040,0.175540000200272,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
395040,0.166580006480217,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
395040,0.17399999499321,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
395040,0.177640005946159,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
395040,0.178440004587173,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
395040,0.176780000329018,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
395040,0.17985999584198,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
395040,0.177159994840622,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
400040,0.167239993810654,20000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
400040,0.172940000891685,40000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
400040,0.177359998226166,80000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
400040,0.176899999380112,160000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
400040,0.175459995865822,320000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
400040,0.17994000017643,640000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
400040,0.179499998688698,1280000,1280k,mulclass,imagenet,1,sinclass,r101,42.8,bop
